file_id,time,cell_id,d1,d2,fsc_small,fsc_perp,fsc_big,pe,chl_small,chl_big,pop
203,86,24225,23952,27392,33997,13269,32400,2269,27800,10624,pico
203,86,24229,16096,15568,24187,4837,32400,2501,26893,6208,pico
203,86,24232,25936,21712,29659,12075,32400,2928,26760,4016,pico
203,86,24233,19744,11376,20635,2600,32400,1221,20085,0,pico
203,86,24235,18832,22672,31621,13717,32400,2520,28989,8352,pico
203,86,24238,22512,31664,31920,13203,32400,4240,26715,4944,pico
203,86,24242,4496,3888,36445,20875,32416,15384,24216,3216,synecho
203,86,24244,21888,15072,43629,29400,32416,4427,37229,10400,ultra
203,86,24245,18832,26736,33213,18888,32400,1728,24317,3632,pico
203,86,24256,16608,25280,27365,9475,32416,1517,27032,0,pico
203,86,24257,5152,11424,38136,22045,32416,2811,38925,6896,ultra
203,86,24258,8048,7264,17752,2883,32384,1344,31301,3472,pico
203,86,24259,23632,32832,34288,17061,32384,1653,28077,464,pico
203,86,24260,36768,29856,40600,20341,32400,2637,34717,10048,ultra
203,86,24265,39280,41200,53573,33896,32432,3229,41875,15472,nano
203,86,24268,28560,24720,37456,19139,32400,917,34723,8576,ultra
203,86,24269,30032,23520,35147,20413,32400,1984,28901,7984,pico
203,86,24272,30480,20368,33675,16555,32416,1563,29536,7616,pico
203,86,24273,6208,13296,43387,27125,32400,1339,36616,9760,ultra
203,86,24276,16016,22784,26072,11067,32400,16603,23640,3600,synecho
203,86,24278,3952,2672,36368,19869,32400,2389,41616,16560,nano
203,86,24279,6464,11920,42976,26499,32400,4619,42789,18656,nano
203,86,24280,25792,20288,27395,10925,32400,1477,17405,0,pico
203,86,24282,8640,13168,38803,18605,32400,2147,37648,10320,ultra
203,86,24290,9328,16784,33267,17109,32400,9939,20472,4672,synecho
203,86,24292,31024,22048,30293,15389,32400,1141,30853,3200,pico
203,86,24293,38912,34528,46987,33235,32416,2891,41851,17104,nano
203,86,24294,30960,31440,44664,26427,32416,2192,35856,8480,ultra
203,86,24298,20544,19808,30859,10232,32400,973,31709,4784,pico
203,86,24301,14688,15200,20341,4864,32400,680,15211,10992,pico
203,86,24303,6720,9712,37723,18963,32416,1864,35125,12688,ultra
203,86,24304,17968,21744,26155,9667,32400,341,29949,9136,pico
203,86,24305,6400,11232,36160,18309,32400,15955,24957,6256,synecho
203,86,24306,23120,30352,33083,15171,32400,1573,13341,4240,pico
203,86,24312,24256,25664,43189,24208,32400,1749,34245,7488,ultra
203,86,24313,33680,27296,38501,13893,32400,2440,37893,26144,nano
203,86,24315,21184,19744,29179,9200,32400,1797,24200,2064,pico
203,86,24319,26976,32208,40800,23955,32400,2843,28613,10416,ultra
203,86,24321,23920,16368,29019,16368,32416,7773,12355,1984,synecho
203,86,24323,27840,23680,32040,13456,32400,2765,30389,5520,pico
203,86,24325,30480,35728,43523,21712,32400,3624,39077,14704,nano
203,86,24327,5888,2192,37440,21845,32400,3669,29512,8544,pico
203,86,24329,22688,17712,38941,19656,32400,1579,36269,8832,ultra
203,86,24330,18480,22160,43115,24056,32400,3237,38208,12384,ultra
203,86,24331,28832,19616,34547,15251,32416,2707,32256,8304,ultra
203,86,24338,4656,4672,42293,25517,32416,39456,40123,12176,synecho
203,86,24341,4672,2400,14832,685,32400,1883,12011,0,pico
203,86,24346,20800,11392,18339,1299,32400,1883,21971,2912,pico
203,86,24350,30128,21072,37733,19568,32400,2056,25371,4448,pico
203,86,24354,6736,3808,40917,23221,32416,0,42549,15696,nano
203,86,24356,27600,24928,34296,17181,32400,1133,25867,10320,pico
203,86,24357,12656,19840,44381,26635,32400,2245,43587,15904,nano
203,86,24358,14032,18048,23192,6632,32400,6152,11059,0,synecho
203,86,24369,36624,30864,43789,26048,32400,1461,32987,10656,ultra
203,86,24373,9056,5392,43437,24472,32416,2739,44096,17280,nano
203,86,24375,23648,28864,34787,16731,32400,1131,35789,10032,ultra
203,86,24377,29280,21744,29707,14256,32400,2469,29499,6448,pico
203,86,24378,8080,7056,37416,21851,32416,20349,29925,7120,synecho
203,86,24379,5296,8944,40352,24565,32400,19269,27341,7040,synecho
203,86,24380,18432,24416,37203,18816,32400,1395,41965,12416,ultra
203,86,24383,4672,7648,37373,21144,32416,3963,43291,16416,nano
203,86,24384,13696,9680,35669,19691,32400,3728,38640,13248,ultra
203,86,24385,21376,25568,38107,18883,32416,699,28256,10176,pico
203,86,24387,19440,27712,25917,9197,32400,3085,24944,272,pico
203,86,24388,21792,27504,31725,12656,32400,2229,26067,64,pico
203,86,24394,21328,30320,33901,15192,32432,2269,34683,14160,ultra
203,86,24395,27088,18672,25317,5259,32400,1651,20347,5104,pico
203,86,24403,4192,336,33528,18523,32416,22117,21571,4176,synecho
203,86,24404,5488,1744,39608,23389,32416,3395,38997,13040,ultra
203,86,24411,11232,4976,31608,15435,32400,3365,41693,22064,nano
203,86,24415,14064,21456,37875,20501,32400,1347,35829,11968,ultra
203,86,24418,5200,7296,43379,24837,32400,2376,44712,17760,nano
203,86,24419,34976,27200,47131,27976,32400,4635,37488,11744,nano
203,86,24420,8144,10576,40984,24181,32416,4451,45923,21552,nano
203,86,24421,21520,28224,37352,23845,32416,2621,29213,6880,pico
203,86,24425,20000,11232,22741,9000,32400,2952,27992,12960,pico
203,86,24434,20048,14112,36224,18075,32416,15048,19147,0,synecho
203,86,24435,29680,39184,39813,22896,32400,3147,30091,6288,pico
203,86,24437,21424,14544,27459,10616,32432,20808,20221,0,synecho
203,86,24440,26240,17888,34160,13448,32400,2301,34272,12768,ultra
203,86,24442,5264,8016,33832,16379,32416,221,41717,13056,ultra
203,86,24448,28112,25136,34771,17867,32400,1048,29757,10304,pico
203,86,24449,13184,4384,37493,19533,32416,1509,40576,5792,ultra
203,86,24452,28736,22688,31480,10968,32416,9968,10413,0,synecho
203,86,24453,17296,15376,38301,20955,32416,15272,16371,1488,synecho
203,86,24459,24272,18448,33416,15429,32416,1605,31288,6288,pico
203,86,24461,7312,5200,37544,19773,32416,3123,42080,15408,nano
203,86,24465,8080,10096,13296,824,32400,3059,17184,0,pico
203,86,24468,23600,30880,37651,19696,32400,2613,33437,6032,ultra
203,86,24470,21360,21648,34824,15725,32400,7552,14773,0,synecho
203,86,24473,12960,22416,29141,11843,32384,10587,16072,8816,synecho
203,86,24477,19872,28384,36216,20675,32416,3853,38688,11296,ultra
203,86,24481,7984,12112,37413,19821,32400,1608,41000,14736,ultra
203,86,24488,22912,22208,32885,15509,32416,1531,27141,9584,pico
203,86,24493,20544,28256,32459,15536,32400,1392,24064,7520,pico
203,86,24495,27824,25088,34451,15131,32400,379,30069,6704,pico
203,86,24497,30784,37040,46307,26520,32400,1491,25712,0,pico
203,86,24501,27760,23024,33317,15659,32400,1979,26981,1872,pico
203,86,24510,3984,2768,38064,20560,32400,2171,39776,12768,ultra
203,86,24512,22624,13664,40475,26064,32400,565,38037,9792,ultra
203,86,24513,22448,16416,34437,17232,32400,6379,12576,0,synecho
203,86,24514,11664,15344,39989,24381,32416,2616,37763,11488,ultra
203,86,24515,8624,7120,40656,24280,32416,1205,39275,18384,nano
203,86,24518,34736,26400,37949,19813,32432,941,22707,0,pico
203,86,24519,10400,13456,48568,33352,32416,3845,54077,26928,nano
203,86,24525,28896,20400,28813,7717,32400,2117,30357,13728,pico
203,86,24530,20704,30192,28925,13613,32400,2048,21360,2160,pico
203,86,24531,13856,7344,36240,17840,32400,1779,38304,10864,ultra
203,86,24532,16368,13856,37779,19267,32400,2920,38907,13520,ultra
203,86,24534,4176,4272,40856,23099,32400,4123,43499,16320,nano
203,86,24535,11040,13456,38987,20291,32416,1480,38448,12944,ultra
203,86,24536,17296,25904,37235,20907,32400,1989,32624,7712,ultra
203,86,24537,25232,33328,34936,16035,32416,229,22472,5824,pico
203,86,24540,4720,11632,38275,20952,32400,344,36832,7616,ultra
203,86,24543,31600,27232,36973,15907,32400,0,25992,7376,pico
203,86,24544,29824,37040,41360,23219,32400,1992,32648,9136,ultra
203,86,24546,18512,23872,32707,14880,32416,1021,33344,9296,ultra
203,86,24547,21792,22256,38675,20472,32400,19269,23051,0,synecho
203,86,24550,20528,24448,37227,20835,32400,16821,16736,0,synecho
203,86,24551,17936,25424,33915,17619,32400,3163,31659,12720,ultra
203,86,24552,8608,1600,36797,22376,32416,3880,38197,13616,ultra
203,86,24553,28688,24752,33920,16424,32400,15477,19885,976,synecho
203,86,24556,29680,26480,42347,24872,32416,2189,30891,4000,ultra
203,86,24560,31088,21120,29371,9379,32400,2733,27053,384,pico
203,86,24563,29840,33072,41115,23088,32400,2117,20995,8656,pico
203,86,24567,25824,30976,34285,14757,32400,8627,19720,0,synecho
203,86,24573,6800,4880,34203,19899,32416,1147,42808,13376,ultra
203,86,24591,13360,17680,30112,12525,32384,1925,25701,3536,pico
203,86,24595,9504,17632,29952,14037,32400,9115,27021,0,synecho
203,86,24596,21360,15408,40232,23248,32416,1379,41707,14368,nano
203,86,24597,21440,26256,31581,8733,32400,2117,28328,3712,pico
203,87,24603,4624,12384,38309,20984,32400,3360,38965,11568,ultra
203,87,24607,4512,11344,38584,22877,32400,21240,25573,1488,synecho
203,87,24608,6032,8608,39621,23171,32416,4243,44851,19360,nano
203,87,24609,20752,26336,35275,18440,32400,20109,23504,0,synecho
203,87,24611,4976,7072,41403,24816,32416,2632,48288,19904,nano
203,87,24618,24064,32592,35555,16691,32416,1712,20803,9120,pico
203,87,24622,5536,1168,15189,773,32432,1701,18493,2336,pico
203,87,24625,26944,25456,37136,20360,32400,1699,31029,13360,ultra
203,87,24627,26480,20208,39147,21779,32400,2003,30483,9744,ultra
203,87,24629,8208,8416,45251,26571,32400,1968,45064,22096,nano
203,87,24630,23568,16960,33829,14005,32400,837,33176,4960,pico
203,87,24631,23440,27344,43624,25867,32400,1133,34048,9776,ultra
203,87,24635,12656,10528,23413,5232,32400,1627,35200,4832,pico
203,87,24638,4304,3440,35107,19368,32400,11304,23411,5216,synecho
203,87,24639,28976,34192,40000,22917,32400,1488,33619,4944,ultra
203,87,24648,23120,27136,31416,14032,32416,2515,24944,3520,pico
203,87,24652,22176,22832,37456,19008,32416,2901,38539,13360,ultra
203,87,24653,30384,22496,37349,18083,32400,1440,32461,8000,ultra
203,87,24654,33888,25088,34189,17808,32416,10149,11485,3760,synecho
203,87,24655,4480,8784,38936,21869,32416,21227,29875,6528,synecho
203,87,24659,5744,3296,37451,20648,32416,19520,23608,2384,synecho
203,87,24660,5120,2208,41677,24525,32416,2947,42920,12544,nano
203,87,24664,24352,15232,29261,12392,32416,13184,15048,0,synecho
203,87,24671,4752,9232,33251,16984,32416,1176,35085,11232,ultra
203,87,24674,8256,7680,22501,5013,32416,12256,7285,0,synecho
203,87,24679,22384,17808,25747,5371,32416,1176,27384,5600,pico
203,87,24682,3984,4256,38707,22165,32416,2288,41851,15920,nano
203,87,24683,7472,8272,30259,13736,32400,2048,21725,160,pico
203,87,24687,33312,24528,40392,21675,32416,1963,41536,13456,nano
203,87,24688,22256,30864,29995,11253,32400,203,19277,5504,pico
203,87,24689,5488,8368,31045,15691,32416,9365,15064,0,synecho
203,87,24694,16528,24592,25829,0,32400,2048,22971,4624,pico
203,87,24698,6944,2160,39720,22963,32432,20141,27245,8080,synecho
203,87,24699,30768,32272,55525,40421,32416,15320,47389,21024,nano
203,87,24706,22528,19952,36245,15584,32400,1667,33491,10464,ultra
203,87,24708,35760,34176,46272,29141,32400,4149,28797,1200,pico
203,87,24711,6592,10192,41288,25011,32400,1525,41947,9216,ultra
203,87,24716,30384,25168,38053,20155,32416,2037,34293,11872,ultra
203,87,24718,11712,2192,23715,9016,32416,592,40787,12320,ultra
203,87,24719,19360,25648,36789,21691,32416,1379,41021,12880,ultra
203,87,24720,6576,2736,35016,19752,32416,16968,23824,7904,synecho
203,87,24723,20848,23328,36328,18256,32416,3461,33931,16112,ultra
203,87,24733,20416,23840,28659,11200,32416,1747,20363,5136,pico
203,87,24735,7152,12784,41541,23616,32416,1576,44240,9664,nano
203,87,24741,19168,21024,34795,19405,32416,15440,15429,5920,synecho
203,87,24743,3792,8320,37291,20744,32400,1616,41696,15120,nano
203,87,24745,5968,14128,40856,23387,32416,20208,29963,3056,synecho
203,87,24746,14832,17616,32413,6547,32384,2872,27352,12608,pico
203,87,24751,18480,24464,34357,17517,32400,869,39592,13024,ultra
203,87,24752,8560,3488,24483,8960,32400,2048,19376,0,pico
203,87,24759,3488,12704,35261,17736,32400,14813,14427,2128,synecho
203,87,24760,18080,27728,24339,5165,32416,7776,6469,0,synecho
203,87,24761,12896,15232,43323,27557,32400,2347,42131,17568,nano
203,87,24763,24048,22448,32155,11557,32400,2384,28792,8592,pico
203,87,24765,21968,24112,34237,11923,32416,2021,37333,16928,ultra
203,87,24767,18656,17040,23621,7667,32400,2256,27592,1392,pico
203,87,24768,14064,23776,36091,19235,32416,13824,15003,2816,synecho
203,87,24770,14464,22336,31461,12803,32416,1816,30912,0,pico
203,87,24771,7408,11088,42096,25424,32400,3840,43024,21072,nano
203,87,24774,14272,22512,26144,9651,32400,15272,23080,4208,synecho
203,87,24777,35616,32048,47467,29003,32416,2512,37064,10128,ultra
203,87,24782,6288,6064,37251,20440,32416,2211,41056,13968,ultra
203,87,24784,23824,29424,38784,19869,32400,2163,29880,6992,pico
203,87,24787,7344,9024,37229,18781,32416,1259,35909,10304,ultra
203,88,24788,26464,22320,40704,19693,32416,3280,38333,15056,ultra
203,88,24794,6656,4032,33677,18224,32400,11376,14459,4208,synecho
203,88,24799,25680,20656,38261,22395,32400,2213,35792,13472,ultra
203,88,24800,4720,1136,37133,19475,32416,1840,43403,14000,nano
203,88,24802,24272,15104,33109,15715,32400,1792,26949,5504,pico
203,88,24804,19520,21680,36235,14725,32400,957,33285,14112,ultra
203,88,24809,5456,1936,37133,20941,32416,1981,41131,10464,ultra
203,88,24810,6864,3088,38920,22547,32416,1643,43171,15808,nano
203,88,24812,12896,21808,45552,26392,32416,2616,42560,12128,nano
203,88,24813,24528,27584,47200,28848,32416,2893,39051,17408,nano
203,88,24815,10144,3216,27941,11339,32416,1461,39493,11248,ultra
203,88,24818,22560,20784,28075,9816,32400,9499,13645,0,synecho
203,88,24819,6896,128,34853,19411,32400,17424,25533,0,synecho
203,88,24820,22032,15104,33125,16512,32400,1061,35931,8320,ultra
203,88,24821,9552,16368,25067,10027,32400,5451,10488,0,synecho
203,88,24824,4752,12176,34357,15707,32416,1603,42491,18000,nano
203,88,24826,25696,33904,35581,19117,32400,1184,27904,8240,pico
203,88,24828,12096,18608,40691,22293,32400,4453,40464,13632,nano
203,88,24830,13392,22352,26224,7173,32400,1528,25000,3632,pico
203,88,24835,4000,9136,37187,20248,32400,2360,35547,9600,ultra
203,88,24837,25056,29024,34816,18256,32400,2096,41275,14896,ultra
203,88,24841,7952,1120,23093,13485,32416,13555,10739,0,synecho
203,88,24842,32256,23968,36096,17851,32416,3413,27493,8848,pico
203,88,24843,20752,12288,24416,1909,32400,6867,8232,0,synecho
203,88,24846,20848,22688,42483,24392,32400,2203,36283,13504,ultra
203,88,24849,16960,22720,28957,17227,32400,1136,32371,13648,ultra
203,88,24855,28112,25872,37365,16616,32416,2653,33272,7296,ultra
203,88,24860,18272,25264,33488,14037,32400,1949,33253,9344,ultra
203,88,24873,25088,20528,37261,20547,32400,2571,30803,4736,pico
203,88,24874,5104,11008,15493,139,32416,5347,8043,0,synecho
203,88,24875,16592,20432,38813,21637,32416,1808,37877,13872,ultra
203,88,24879,16432,26256,31408,14003,32416,9965,10400,0,synecho
203,88,24881,10208,14992,19181,2296,32400,18387,23373,5936,synecho
203,88,24885,10896,2752,32749,17573,32416,1139,44173,19136,nano
203,88,24888,35520,27328,41315,22968,32400,3381,35675,14656,ultra
203,88,24889,8912,960,36421,18667,32416,1749,40627,13184,ultra
203,88,24890,6656,11584,30304,11029,32400,2317,28136,5488,pico
203,88,24892,2976,672,37581,22235,32400,13291,28224,592,synecho
203,88,24893,16272,21504,35840,16296,32400,3528,33747,12768,ultra
203,88,24896,35168,27552,43821,27056,32416,9245,60379,33808,nano
203,88,24897,26016,31088,36667,16251,32400,923,27568,9152,pico
203,88,24898,29600,26208,36675,19501,32400,1651,25427,6096,pico
203,88,24900,30208,22352,30347,11413,32400,1837,25323,2432,pico
203,88,24903,5968,5552,42325,24827,32416,2469,39256,14080,nano
203,88,24905,18080,21952,39192,22709,32400,1507,35352,13216,ultra
203,88,24907,13616,3728,36552,18371,32400,1667,44155,12368,nano
203,88,24909,28944,22128,34000,15277,32432,1995,30237,9344,pico
203,88,24913,16320,11744,41661,25333,32400,1848,35616,12384,ultra
203,88,24920,19664,26816,26459,10371,32400,10165,9552,2192,synecho
203,88,24921,9312,14656,34872,16707,32400,1976,32717,11728,ultra
203,88,24922,18208,24112,25693,7048,32400,2357,27357,6064,pico
203,88,24925,4560,2288,34565,16939,32400,1787,42016,10592,ultra
203,88,24926,19984,22672,36653,19989,32400,14947,19083,0,synecho
203,88,24937,18800,26928,26456,0,32400,3083,21384,0,pico
203,88,24938,8128,11376,40139,25560,32400,1701,45565,20240,nano
203,88,24939,7648,8960,43717,25285,32400,853,42296,15808,nano
203,88,24942,5664,5584,33776,17928,32416,34493,28720,9584,synecho
203,88,24945,25392,35152,33709,17744,32400,1507,25013,5776,pico
203,88,24946,4000,12352,13803,0,32400,5885,9736,0,synecho
203,88,24947,24000,16000,28691,10368,32400,1728,35019,7376,pico
203,88,24950,12016,15936,41997,23261,32400,1312,42416,18864,nano
203,88,24952,20720,18928,35896,18141,32432,1165,35877,15264,ultra
203,88,24953,7104,12816,11077,0,32400,467,12056,0,pico
203,88,24954,6608,3568,39605,22056,32400,1077,42840,10368,ultra
203,88,24958,20608,22256,36664,16813,32416,2781,37421,12928,ultra
203,88,24959,6944,9536,39357,20963,32432,2925,39384,18784,nano
203,88,24961,26592,22112,30859,16451,32416,14672,20120,1296,synecho
203,88,24963,28704,18864,31651,15613,32400,515,30848,176,pico
203,88,24964,7456,12368,33848,18013,32400,25677,27960,6400,synecho
203,88,24966,20720,24320,33997,14941,32400,3168,32907,8064,ultra
203,88,24967,7808,6320,40955,23347,32416,2011,42443,16768,nano
203,88,24969,17968,22752,24259,10947,32400,5341,8477,0,synecho
203,88,24970,23264,20064,37381,17229,32416,485,33275,15296,ultra
203,88,24972,24480,28752,33200,17981,32400,9445,12504,0,synecho
203,88,24975,34096,25408,37379,19760,32400,779,28053,0,pico
203,88,24976,18160,21616,41171,22744,32400,2915,39363,11808,ultra
203,88,24979,5088,32,34949,19864,32400,11504,26309,5136,synecho
203,88,24980,8720,1024,36043,21003,32400,2512,39459,10016,ultra
203,88,24984,19312,14448,30336,10304,32400,1475,33280,6128,pico
203,88,24987,6176,7136,37648,19477,32400,1533,42163,12576,ultra
203,88,24988,5056,4304,30592,14736,32400,14592,22611,7680,synecho
203,88,24993,26624,35056,46760,28829,32416,2680,47445,21616,nano
203,88,24994,6432,9584,37035,20187,32400,21651,27424,1296,synecho
203,88,24995,14752,23168,20413,2144,32416,1691,22648,272,pico
203,88,24998,6352,1504,26133,8875,32400,1611,34720,0,pico
203,88,25005,43376,43632,57405,40731,32416,2699,52280,29712,nano
203,88,25006,31248,23872,33045,736,32416,1320,21619,4064,pico
203,88,25012,34672,27216,41837,23819,32416,1325,47171,17776,nano
203,88,25013,5312,3632,41725,25357,32416,1845,37373,12976,ultra
203,88,25014,23280,19552,37637,19392,32416,2325,33125,8352,ultra
203,88,25016,26672,35360,38899,24133,32416,1496,24597,4256,pico
203,88,25019,25616,21648,29301,11771,32400,9523,17277,0,synecho
203,88,25020,12064,9968,31571,18901,32416,3915,40981,10432,ultra
203,88,25021,10352,4304,36843,21683,32400,933,38448,10176,ultra
203,88,25022,25664,21120,29093,14949,32416,8920,16381,0,synecho
203,88,25027,24736,15248,24397,4208,32416,5237,13264,0,synecho
203,88,25028,20368,11600,39576,20544,32416,1464,37893,8704,ultra
203,88,25029,3936,1632,37381,20675,32416,2427,44957,19376,nano
203,88,25032,17568,24880,29744,8024,32400,707,29477,7312,pico
203,88,25034,4320,8416,41088,23920,32400,1709,46275,18384,nano
203,88,25035,4400,4512,42088,23368,32416,1675,36067,10448,ultra
203,88,25037,25664,29248,39483,20747,32400,1808,34296,8736,ultra
203,88,25039,18368,25600,38091,20611,32416,3355,39987,13456,ultra
203,88,25040,20336,23568,34467,15827,32400,2405,30187,8352,pico
203,88,25041,9456,6624,43901,27176,32400,1456,43571,15120,nano
203,88,25042,3696,3520,38192,21744,32416,18109,19317,0,synecho
203,88,25043,23552,28976,52656,34013,32416,5464,55451,26640,nano
203,88,25046,22192,28912,34541,17181,32400,5179,15357,0,synecho
203,88,25048,19664,10784,38235,21371,32400,3069,39763,13600,ultra
203,88,25051,25584,17936,31029,11099,32400,2896,29597,7632,pico
203,88,25055,17008,17024,30709,14533,32400,9061,21269,1824,synecho
203,88,25060,4896,4064,38640,19917,32400,1307,39483,13104,ultra
203,88,25062,19312,15296,26891,9219,32416,11869,19347,0,synecho
203,88,25065,25776,33520,36603,20821,32400,1645,20525,528,pico
203,88,25070,24448,28624,32995,16971,32416,2784,16165,8032,pico
203,88,25074,32992,35680,45859,27301,32400,3651,34632,7024,ultra
203,88,25081,17968,22528,35176,17520,32416,1120,36072,4176,ultra
203,88,25083,16848,16864,37227,20360,32400,336,38496,14896,ultra
203,88,25086,23360,26736,35056,18877,32416,11216,16227,1472,synecho
203,88,25087,20736,30144,28277,10320,32400,2256,21448,12448,pico
203,88,25088,19408,23280,29216,14296,32400,14888,16979,13504,synecho
203,88,25089,36288,30128,44317,24613,32416,2643,46456,20864,nano
203,88,25091,26880,17552,25533,3117,32416,693,24341,6352,pico
203,88,25094,23328,32624,34931,16835,32400,2328,26936,1952,pico
203,88,25096,8496,6288,43608,27123,32400,3203,41077,17024,nano
203,88,25101,39152,41328,52248,33229,32400,3808,43136,16048,nano
203,88,25104,22640,31840,34461,14728,32400,3013,28800,7040,pico
203,88,25105,27264,20592,38256,18448,32400,1136,33635,8592,ultra
203,88,25108,29520,36688,44243,28880,32400,2763,38829,9472,ultra
203,88,25109,24400,19344,34648,14437,32416,3304,36309,12160,ultra
203,88,25111,13056,4192,38877,21845,32400,483,42288,11408,ultra
203,88,25112,6528,8896,39880,23389,32416,16147,18512,2672,synecho
203,88,25114,10128,17520,38008,21168,32416,17875,23035,0,synecho
203,88,25116,25216,18992,32552,15448,32400,1027,31475,7104,pico
203,88,25118,4896,7456,44808,28373,32400,3248,42043,10000,nano
203,88,25122,14704,6880,12123,0,32400,4133,14675,0,pico
203,88,25123,21232,29440,31539,15320,32400,4067,17269,6208,pico
203,88,25125,23488,24608,42165,24381,32400,1501,36085,8800,ultra
203,88,25126,8688,2080,37597,21920,32416,26317,29800,8096,synecho
203,88,25129,24864,26912,34515,15563,32400,3203,29859,16240,ultra
203,88,25131,25504,22032,31064,15859,32400,10429,17043,1536,synecho
203,88,25136,11552,5136,25651,6099,32400,587,37099,10160,ultra
203,88,25141,21504,24736,28824,11075,32400,9496,14613,0,synecho
203,88,25142,7392,7744,43117,24731,32400,1763,40707,10016,ultra
203,88,25144,28496,21632,38765,19675,32416,2472,32925,9136,ultra
203,88,25148,29424,33888,49571,32208,32400,3821,48507,25104,nano
203,88,25154,31552,22656,34995,18749,32400,1792,29301,6560,pico
203,88,25155,5536,1344,31307,15792,32416,31264,29323,8080,synecho
203,88,25158,7760,3008,39827,24389,32400,2589,45669,16960,nano
203,88,25166,6208,11984,40104,22253,32432,3171,47107,21424,nano
203,88,25167,10800,15488,20488,6053,32400,2547,26963,14304,pico
203,88,25171,4816,9648,39283,23504,32400,1579,40043,11472,ultra
203,88,25173,25872,22240,31109,10539,32432,2149,31971,11632,ultra
203,88,25182,30352,39600,44611,25352,32400,1536,36621,11360,ultra
203,88,25184,22912,17776,33115,19293,32400,1816,27096,8976,pico
203,88,25187,12608,19600,33643,15843,32400,304,35701,7856,ultra
203,88,25191,25664,16336,29693,11197,32400,1475,26437,4576,pico
203,88,25196,28640,21808,30485,11331,32400,2851,23096,4240,pico
203,88,25198,12208,11056,41632,22965,32400,2653,43077,16432,nano
203,88,25204,22320,27536,36931,20139,32416,1091,34235,7408,ultra
203,88,25205,7408,9088,43475,24715,32400,4608,42051,17488,nano
203,88,25206,9776,752,31480,15613,32416,7992,14909,0,synecho
203,88,25207,21952,15168,35237,15685,32416,1541,31699,10816,ultra
203,88,25208,14896,6976,31211,12779,32400,939,36955,13216,ultra
203,88,25213,33616,29168,43549,25667,32416,1563,29917,4640,ultra
203,88,25214,22592,19536,33795,15795,32432,2144,35064,13792,ultra
203,88,25220,5552,3952,37011,18067,32416,1240,42960,15248,nano
203,88,25224,29648,32528,44907,26632,32400,1499,34453,7872,ultra
203,88,25225,24192,23136,33792,13112,32400,805,33165,7232,pico
203,88,25226,13936,4448,14133,0,32400,1811,14368,3200,pico
203,88,25227,5184,5824,43856,28597,32400,2571,43571,17200,nano
203,88,25229,24752,21536,37077,21080,32400,2501,36459,6544,ultra
203,88,25233,26592,20432,32269,13571,32400,293,28832,800,pico
203,88,25235,4112,336,25136,10560,32400,1112,25077,14432,pico
203,88,25236,29008,22640,33560,14573,32416,2296,26136,6688,pico
203,88,25237,25120,23312,33307,15059,32400,2024,32808,5856,pico
203,88,25238,22864,20688,34661,14592,32400,1251,38184,9648,ultra
203,88,25242,26160,17728,38075,21755,32400,1680,38179,7184,ultra
203,88,25243,13824,20816,25016,10472,32416,5640,16981,832,synecho
203,88,25244,3824,384,37651,19528,32400,1816,45200,16352,nano
203,88,25245,6544,15536,39424,22664,32416,2880,47237,21072,nano
203,88,25248,24624,25072,35659,16939,32416,15453,17944,7456,synecho
203,88,25250,37184,26992,49096,32387,32432,3259,40792,11904,nano
203,88,25254,22112,28320,30731,12400,32400,1192,28307,9664,pico
203,88,25255,4656,10656,33853,13355,32400,1123,39117,14592,ultra
203,88,25258,19104,21376,28187,13328,32400,9616,14405,0,synecho
203,88,25262,18400,25680,29720,13485,32384,1523,24011,0,pico
203,88,25267,5488,4064,36669,19864,32416,2765,44651,20720,nano
203,88,25268,11808,7632,10560,0,32416,9680,15741,1536,synecho
203,88,25269,22528,30112,35752,16181,32400,2725,24293,3952,pico
203,88,25276,26368,17584,28413,13717,32400,4045,14987,0,pico
203,88,25278,28416,22176,32827,13339,32416,2904,38483,11216,ultra
203,89,25289,12240,6768,40040,21635,32400,1947,39368,14496,ultra
203,89,25290,18800,11488,40520,22032,32416,1011,41475,10992,ultra
203,89,25291,6048,3904,39787,22837,32416,2571,47403,20960,nano
203,89,25292,12240,21600,41632,23957,32416,2960,40224,10096,ultra
203,89,25296,13168,11280,42139,25864,32400,1955,42397,14176,nano
203,89,25297,17040,22528,35776,16077,32400,2048,32339,6880,pico
203,89,25305,34544,24384,34987,14571,32416,1283,28603,6480,pico
203,89,25307,26144,18480,29883,12320,32400,3037,15301,0,pico
203,89,25308,4688,3104,35603,19733,32416,747,44533,16832,nano
203,89,25310,26048,20048,29067,11331,32400,1328,27957,0,pico
203,89,25313,28528,18384,27067,5227,32400,3171,28333,0,pico
203,89,25319,5376,2336,30019,14424,32400,1349,15085,0,pico
203,89,25320,10608,11072,41243,22757,32400,1715,39509,15936,nano
203,89,25323,8704,15536,40285,21717,32416,3125,31187,2992,pico
203,89,25324,7952,8352,18771,0,32384,1405,23085,9952,pico
203,89,25325,3552,6400,11267,0,32400,851,12392,3552,pico
203,89,25326,28448,36080,37605,19019,32400,2891,28363,12320,ultra
203,89,25329,33856,23712,37531,20061,32400,1752,28381,7152,pico
203,89,25330,19712,28240,47632,28821,32400,1515,51368,21760,nano
203,89,25331,18368,28192,28608,10584,32400,1605,28472,12896,pico
